Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1014.3,3.02,22.2,13.3,29,3.22,220,1
1014.3,3.02,22.2,13.3,29,0,0,1
1014.3,3.02,22.2,13.3,29,11.27,340,1
1014.3,3.02,22.2,13.3,29,6.44,20,1
1014.3,3.02,22.2,13.3,29,16.1,90,3
1014.3,3.02,22.2,13.3,29,14.49,150,1
1014.3,3.02,22.2,13.3,29,9.66,120,1
1014.3,3.02,22.2,13.3,29,0,0,1
1014.3,3.02,22.2,13.3,29,9.45,61,1
1014.3,3.02,22.2,13.3,29,0.72,310,1
1014.3,3.02,22.2,13.3,29,1.26,26,1
1014.3,3.02,22.2,13.3,29,16,270,3
1014.3,3.02,22.2,13.3,29,9.19,311,1
1014.3,3.02,22.2,13.3,29,7.37,149,1
1014.3,3.02,22.2,13.3,29,9.29,262,1
1014.3,3.02,22.2,13.3,29,17.16,250,3
1014.3,3.02,22.2,13.3,29,0,0,1
1014.3,3.02,22.2,13.3,29,15.67,9,3
1014.3,3.02,22.2,13.3,29,17.71,350,3
1014.3,3.02,22.2,13.3,29,9.66,180,1
1014.3,3.02,22.2,13.3,29,7.82,297,1
1014.3,3.02,22.2,13.3,29,0,0,1
1014.3,3.02,22.2,13.3,29,9.66,50,1
1014.3,3.02,22.2,13.3,29,4.83,270,1
1014.3,3.02,22.2,13.3,29,9.66,290,1
1014.3,3.02,22.2,13.3,29,6.26,205,1
1014.3,3.02,22.2,13.3,29,3.16,188,1
1014.3,3.02,22.2,13.3,29,21.88,160,3
1014.3,3.02,22.2,13.3,29,10.38,282,1
1014.3,3.02,22.2,13.3,29,6.25,209,1
1014.3,3.02,22.2,13.3,29,6.42,280,1
1014.3,3.02,22.2,13.3,29,3.51,257,1
1014.3,3.02,22.2,13.3,29,16.45,10,3
1014.3,3.02,22.2,13.3,29,3.59,260,1
1014.3,3.02,22.2,13.3,29,11.53,160,1
1014.3,3.02,22.2,13.3,29,3.25,19,1
1014.3,3.02,22.2,13.3,29,19.13,8,3
1014.3,3.02,22.2,13.3,29,7.36,160,1
1014.3,3.02,22.2,13.3,29,3.22,300,1
1014.3,3.02,22.2,13.3,29,13.94,222,1
1014.3,3.02,22.2,13.3,29,7.44,83,1
1014.3,3.02,22.2,13.3,29,10.08,280,1
1014.3,3.02,22.2,13.3,29,15.34,350,3
1014.3,3.02,22.2,13.3,29,8.05,70,1
1014.3,3.02,22.2,13.3,29,8.82,211,1
1014.3,3.02,22.2,13.3,29,14.49,301,1
1014.3,3.02,22.2,13.3,29,24.63,192,3
1014.3,3.02,22.2,13.3,29,6.2,169,1
1014.3,3.02,22.2,13.3,29,19.46,352,3
1014.3,2.65,21.8,15.1,28.7,10.93,321,1
1014.3,2.65,21.8,15.1,28.7,5.43,249,1
1014.3,2.65,21.8,15.1,28.7,16.63,200,3
1014.3,2.65,21.8,15.1,28.7,7.5,350,1
1014.3,2.65,21.8,15.1,28.7,4.62,252,1
1014.3,2.65,21.8,15.1,28.7,11.09,112,1
1014.3,2.65,21.8,15.1,28.7,4.8,308,1
1014.3,2.65,21.8,15.1,28.7,10.11,148,1
1014.3,2.65,21.8,15.1,28.7,4.81,206,1
1014.3,2.65,21.8,15.1,28.7,21.56,338,3
1014.3,2.65,21.8,15.1,28.7,25.76,319,3
1014.3,2.65,21.8,15.1,28.7,9.56,287,1
1014.3,2.65,21.8,15.1,28.7,11.58,303,1
1014.3,2.65,21.8,15.1,28.7,7.7,0,1
1014.3,2.65,21.8,15.1,28.7,1.61,100,1
1014.3,2.65,21.8,15.1,28.7,4.83,90,1
1014.3,2.65,21.8,15.1,28.7,14.49,290,1
1014.3,2.65,21.8,15.1,28.7,14.49,150,1
1014.3,2.65,21.8,15.1,28.7,12.88,10,1
1014.3,2.65,21.8,15.1,28.7,13.85,64,1
1014.3,2.65,21.8,15.1,28.7,8.05,330,1
1014.3,2.65,21.8,15.1,28.7,11.27,150,1
1014.3,2.65,21.8,15.1,28.7,11.27,130,1
1014.3,2.65,21.8,15.1,28.7,28.98,300,3
1014.3,2.65,21.8,15.1,28.7,12.88,310,1
1014.3,2.65,21.8,15.1,28.7,9.66,280,1
1014.3,2.65,21.8,15.1,28.7,3.22,250,1
1014.3,2.65,21.8,15.1,28.7,6.44,260,1
1014.3,2.65,21.8,15.1,28.7,11.27,340,1
1014.3,2.65,21.8,15.1,28.7,14.49,350,1
1014.3,2.65,21.8,15.1,28.7,11.27,10,1
1014.3,2.65,21.8,15.1,28.7,16.1,30,3
1014.3,2.65,21.8,15.1,28.7,9.66,240,1
1014.3,2.65,21.8,15.1,28.7,11.27,170,1
1014.3,2.65,21.8,15.1,28.7,6.44,140,1
1014.3,2.65,21.8,15.1,28.7,14.49,240,1
1014.3,2.65,21.8,15.1,28.7,28.98,20,3
1014.3,2.65,21.8,15.1,28.7,8.05,60,1
1014.3,2.65,21.8,15.1,28.7,8.05,150,1
1014.3,2.65,21.8,15.1,28.7,8.05,130,1
1014.3,2.65,21.8,15.1,28.7,14.49,330,1
1014.3,2.65,21.8,15.1,28.7,12.88,330,1
1014.3,2.65,21.8,15.1,28.7,3.22,220,1
1014.3,2.65,21.8,15.1,28.7,0,0,1
1014.3,2.65,21.8,15.1,28.7,11.27,340,1
1014.3,2.65,21.8,15.1,28.7,6.44,20,1
1014.3,2.65,21.8,15.1,28.7,16.1,90,3
1014.3,2.65,21.8,15.1,28.7,14.49,150,1
1014.3,2.65,21.8,15.1,28.7,9.66,120,1
1014.3,2.65,21.8,15.1,28.7,0,0,1
1014.3,2.65,21.8,15.1,28.7,9.45,61,1
1014.3,2.65,21.8,15.1,28.7,0.72,310,1
1014.3,2.65,21.8,15.1,28.7,1.26,26,1
1014.3,2.65,21.8,15.1,28.7,16,270,3
1014.3,2.65,21.8,15.1,28.7,9.19,311,1
1014.3,2.65,21.8,15.1,28.7,7.37,149,1
1014.3,2.65,21.8,15.1,28.7,9.29,262,1
1014.3,2.65,21.8,15.1,28.7,17.16,250,3
1014.3,2.65,21.8,15.1,28.7,0,0,1
1014.3,2.65,21.8,15.1,28.7,15.67,9,3
1014.3,2.65,21.8,15.1,28.7,17.71,350,3
1014.3,2.65,21.8,15.1,28.7,9.66,180,1
1014.3,2.65,21.8,15.1,28.7,7.82,297,1
1014.3,2.65,21.8,15.1,28.7,0,0,1
1014.3,2.65,21.8,15.1,28.7,9.66,50,1
1014.3,2.65,21.8,15.1,28.7,4.83,270,1
1014.3,2.65,21.8,15.1,28.7,9.66,290,1
1014.3,2.65,21.8,15.1,28.7,6.26,205,1
1014.3,2.65,21.8,15.1,28.7,3.16,188,1
1014.3,2.65,21.8,15.1,28.7,21.88,160,3
1014.3,2.65,21.8,15.1,28.7,10.38,282,1
1014.3,2.65,21.8,15.1,28.7,6.25,209,1
1014.3,2.65,21.8,15.1,28.7,6.42,280,1
1014.3,2.65,21.8,15.1,28.7,3.51,257,1
1014.3,2.65,21.8,15.1,28.7,16.45,10,3
1014.3,2.65,21.8,15.1,28.7,3.59,260,1
1014.3,2.65,21.8,15.1,28.7,11.53,160,1
1014.3,2.65,21.8,15.1,28.7,3.25,19,1
1014.3,2.65,21.8,15.1,28.7,19.13,8,3
1014.3,2.65,21.8,15.1,28.7,7.36,160,1
1014.3,2.65,21.8,15.1,28.7,3.22,300,1
1014.3,2.65,21.8,15.1,28.7,13.94,222,1
1014.3,2.65,21.8,15.1,28.7,7.44,83,1
1014.3,2.65,21.8,15.1,28.7,10.08,280,1
1014.3,2.65,21.8,15.1,28.7,15.34,350,3
1014.3,2.65,21.8,15.1,28.7,8.05,70,1
1014.3,2.65,21.8,15.1,28.7,8.82,211,1
1014.3,2.65,21.8,15.1,28.7,14.49,301,1
1014.3,2.65,21.8,15.1,28.7,24.63,192,3
1014.3,2.65,21.8,15.1,28.7,6.2,169,1
1014.3,2.65,21.8,15.1,28.7,19.46,352,3
1014.3,2.19,13.4,4.5,20.6,10.93,321,1
1014.3,2.19,13.4,4.5,20.6,5.43,249,1
1014.3,2.19,13.4,4.5,20.6,16.63,200,3
1014.3,2.19,13.4,4.5,20.6,7.5,350,1
1014.3,2.19,13.4,4.5,20.6,4.62,252,1
1014.3,2.19,13.4,4.5,20.6,11.09,112,1
1014.3,2.19,13.4,4.5,20.6,4.8,308,1
1014.3,2.19,13.4,4.5,20.6,10.11,148,1
1014.3,2.19,13.4,4.5,20.6,4.81,206,1
1014.3,2.19,13.4,4.5,20.6,21.56,338,3
1014.3,2.19,13.4,4.5,20.6,25.76,319,3
1014.3,2.19,13.4,4.5,20.6,9.56,287,1
1014.3,2.19,13.4,4.5,20.6,11.58,303,1
1014.3,2.19,13.4,4.5,20.6,7.7,0,1
1014.3,2.19,13.4,4.5,20.6,1.61,100,1
1014.3,2.19,13.4,4.5,20.6,4.83,90,1
1014.3,2.19,13.4,4.5,20.6,14.49,290,1
1014.3,2.19,13.4,4.5,20.6,14.49,150,1
1014.3,2.19,13.4,4.5,20.6,12.88,10,1
1014.3,2.19,13.4,4.5,20.6,13.85,64,1
1014.3,2.19,13.4,4.5,20.6,8.05,330,1
1014.3,2.19,13.4,4.5,20.6,11.27,150,1
1014.3,2.19,13.4,4.5,20.6,11.27,130,1
1014.3,2.19,13.4,4.5,20.6,28.98,300,3
1014.3,2.19,13.4,4.5,20.6,12.88,310,1
1014.3,2.19,13.4,4.5,20.6,9.66,280,1
1014.3,2.19,13.4,4.5,20.6,3.22,250,1
1014.3,2.19,13.4,4.5,20.6,6.44,260,1
1014.3,2.19,13.4,4.5,20.6,11.27,340,1
1014.3,2.19,13.4,4.5,20.6,14.49,350,1
1014.3,2.19,13.4,4.5,20.6,11.27,10,1
1014.3,2.19,13.4,4.5,20.6,16.1,30,3
1014.3,2.19,13.4,4.5,20.6,9.66,240,1
1014.3,2.19,13.4,4.5,20.6,11.27,170,1
1014.3,2.19,13.4,4.5,20.6,6.44,140,1
1014.3,2.19,13.4,4.5,20.6,14.49,240,1
1014.3,2.19,13.4,4.5,20.6,28.98,20,3
1014.3,2.19,13.4,4.5,20.6,8.05,60,1
1014.3,2.19,13.4,4.5,20.6,8.05,150,1
1014.3,2.19,13.4,4.5,20.6,8.05,130,1
1014.3,2.19,13.4,4.5,20.6,14.49,330,1
1014.3,2.19,13.4,4.5,20.6,12.88,330,1
1014.3,2.19,13.4,4.5,20.6,3.22,220,1
1014.3,2.19,13.4,4.5,20.6,0,0,1
1014.3,2.19,13.4,4.5,20.6,11.27,340,1
1014.3,2.19,13.4,4.5,20.6,6.44,20,1
1014.3,2.19,13.4,4.5,20.6,16.1,90,3
1014.3,2.19,13.4,4.5,20.6,14.49,150,1
1014.3,2.19,13.4,4.5,20.6,9.66,120,1
1014.3,2.19,13.4,4.5,20.6,0,0,1
1014.3,2.19,13.4,4.5,20.6,9.45,61,1
1014.3,2.19,13.4,4.5,20.6,0.72,310,1
1014.3,2.19,13.4,4.5,20.6,1.26,26,1
1014.3,2.19,13.4,4.5,20.6,16,270,3
1014.3,2.19,13.4,4.5,20.6,9.19,311,1
1014.3,2.19,13.4,4.5,20.6,7.37,149,1
1014.3,2.19,13.4,4.5,20.6,9.29,262,1
1014.3,2.19,13.4,4.5,20.6,17.16,250,3
1014.3,2.19,13.4,4.5,20.6,0,0,1
1014.3,2.19,13.4,4.5,20.6,15.67,9,3
1014.3,2.19,13.4,4.5,20.6,17.71,350,3
1014.3,2.19,13.4,4.5,20.6,9.66,180,1
1014.3,2.19,13.4,4.5,20.6,7.82,297,1
1014.3,2.19,13.4,4.5,20.6,0,0,1
1014.3,2.19,13.4,4.5,20.6,9.66,50,1
1014.3,2.19,13.4,4.5,20.6,4.83,270,1
1014.3,2.19,13.4,4.5,20.6,9.66,290,1
1014.3,2.19,13.4,4.5,20.6,6.26,205,1
1014.3,2.19,13.4,4.5,20.6,3.16,188,1
1014.3,2.19,13.4,4.5,20.6,21.88,160,3
1014.3,2.19,13.4,4.5,20.6,10.38,282,1
1014.3,2.19,13.4,4.5,20.6,6.25,209,1
1014.3,2.19,13.4,4.5,20.6,6.42,280,1
1014.3,2.19,13.4,4.5,20.6,3.51,257,1
1014.3,2.19,13.4,4.5,20.6,16.45,10,3
1014.3,2.19,13.4,4.5,20.6,3.59,260,1
1014.3,2.19,13.4,4.5,20.6,11.53,160,1
1014.3,2.19,13.4,4.5,20.6,3.25,19,1
1014.3,2.19,13.4,4.5,20.6,19.13,8,3
1014.3,2.19,13.4,4.5,20.6,7.36,160,1
1014.3,2.19,13.4,4.5,20.6,3.22,300,1
1014.3,2.19,13.4,4.5,20.6,13.94,222,1
1014.3,2.19,13.4,4.5,20.6,7.44,83,1
1014.3,2.19,13.4,4.5,20.6,10.08,280,1
1014.3,2.19,13.4,4.5,20.6,15.34,350,3
1014.3,2.19,13.4,4.5,20.6,8.05,70,1
1014.3,2.19,13.4,4.5,20.6,8.82,211,1
1014.3,2.19,13.4,4.5,20.6,14.49,301,1
1014.3,2.19,13.4,4.5,20.6,24.63,192,3
1014.3,2.19,13.4,4.5,20.6,6.2,169,1
1014.3,2.19,13.4,4.5,20.6,19.46,352,3
1014.3,3.41,15.5,10.8,20,10.93,321,1
1014.3,3.41,15.5,10.8,20,5.43,249,1
1014.3,3.41,15.5,10.8,20,16.63,200,3
1014.3,3.41,15.5,10.8,20,7.5,350,1
1014.3,3.41,15.5,10.8,20,4.62,252,1
1014.3,3.41,15.5,10.8,20,11.09,112,1
1014.3,3.41,15.5,10.8,20,4.8,308,1
1014.3,3.41,15.5,10.8,20,10.11,148,1
1014.3,3.41,15.5,10.8,20,4.81,206,1
1014.3,3.41,15.5,10.8,20,21.56,338,3
1014.3,3.41,15.5,10.8,20,25.76,319,3
1014.3,3.41,15.5,10.8,20,9.56,287,1
1014.3,3.41,15.5,10.8,20,11.58,303,1
1014.3,3.41,15.5,10.8,20,7.7,0,1
1014.3,3.41,15.5,10.8,20,1.61,100,1
1014.3,3.41,15.5,10.8,20,4.83,90,1
1014.3,3.41,15.5,10.8,20,14.49,290,1
1014.3,3.41,15.5,10.8,20,14.49,150,1
1014.3,3.41,15.5,10.8,20,12.88,10,1
1014.3,3.41,15.5,10.8,20,13.85,64,1
1014.3,3.41,15.5,10.8,20,8.05,330,1
1014.3,3.41,15.5,10.8,20,11.27,150,1
1014.3,3.41,15.5,10.8,20,11.27,130,1
1014.3,3.41,15.5,10.8,20,28.98,300,3
1014.3,3.41,15.5,10.8,20,12.88,310,1
1014.3,3.41,15.5,10.8,20,9.66,280,1
1014.3,3.41,15.5,10.8,20,3.22,250,1
1014.3,3.41,15.5,10.8,20,6.44,260,1
1014.3,3.41,15.5,10.8,20,11.27,340,1
1014.3,3.41,15.5,10.8,20,14.49,350,1
1014.3,3.41,15.5,10.8,20,11.27,10,1
1014.3,3.41,15.5,10.8,20,16.1,30,3
1014.3,3.41,15.5,10.8,20,9.66,240,1
1014.3,3.41,15.5,10.8,20,11.27,170,1
1014.3,3.41,15.5,10.8,20,6.44,140,1
1014.3,3.41,15.5,10.8,20,14.49,240,1
1014.3,3.41,15.5,10.8,20,28.98,20,3
1014.3,3.41,15.5,10.8,20,8.05,60,1
1014.3,3.41,15.5,10.8,20,8.05,150,1
1014.3,3.41,15.5,10.8,20,8.05,130,1
1014.3,3.41,15.5,10.8,20,14.49,330,1
1014.3,3.41,15.5,10.8,20,12.88,330,1
1014.3,3.41,15.5,10.8,20,3.22,220,1
1014.3,3.41,15.5,10.8,20,0,0,1
1014.3,3.41,15.5,10.8,20,11.27,340,1
1014.3,3.41,15.5,10.8,20,6.44,20,1
1014.3,3.41,15.5,10.8,20,16.1,90,3
1014.3,3.41,15.5,10.8,20,14.49,150,1
1014.3,3.41,15.5,10.8,20,9.66,120,1
1014.3,3.41,15.5,10.8,20,0,0,1
1014.3,3.41,15.5,10.8,20,9.45,61,1
1014.3,3.41,15.5,10.8,20,0.72,310,1
1014.3,3.41,15.5,10.8,20,1.26,26,1
1014.3,3.41,15.5,10.8,20,16,270,3
1014.3,3.41,15.5,10.8,20,9.19,311,1
1014.3,3.41,15.5,10.8,20,7.37,149,1
1014.3,3.41,15.5,10.8,20,9.29,262,1
1014.3,3.41,15.5,10.8,20,17.16,250,3
1014.3,3.41,15.5,10.8,20,0,0,1
1014.3,3.41,15.5,10.8,20,15.67,9,3
1014.3,3.41,15.5,10.8,20,17.71,350,3
1014.3,3.41,15.5,10.8,20,9.66,180,1
1014.3,3.41,15.5,10.8,20,7.82,297,1
1014.3,3.41,15.5,10.8,20,0,0,1
1014.3,3.41,15.5,10.8,20,9.66,50,1
1014.3,3.41,15.5,10.8,20,4.83,270,1
1014.3,3.41,15.5,10.8,20,9.66,290,1
1014.3,3.41,15.5,10.8,20,6.26,205,1
1014.3,3.41,15.5,10.8,20,3.16,188,1
1014.3,3.41,15.5,10.8,20,21.88,160,3
1014.3,3.41,15.5,10.8,20,10.38,282,1
1014.3,3.41,15.5,10.8,20,6.25,209,1
1014.3,3.41,15.5,10.8,20,6.42,280,1
1014.3,3.41,15.5,10.8,20,3.51,257,1
1014.3,3.41,15.5,10.8,20,16.45,10,3
1014.3,3.41,15.5,10.8,20,3.59,260,1
1014.3,3.41,15.5,10.8,20,11.53,160,1
1014.3,3.41,15.5,10.8,20,3.25,19,1
1014.3,3.41,15.5,10.8,20,19.13,8,3
1014.3,3.41,15.5,10.8,20,7.36,160,1
1014.3,3.41,15.5,10.8,20,3.22,300,1
1014.3,3.41,15.5,10.8,20,13.94,222,1
1014.3,3.41,15.5,10.8,20,7.44,83,1
1014.3,3.41,15.5,10.8,20,10.08,280,1
1014.3,3.41,15.5,10.8,20,15.34,350,3
1014.3,3.41,15.5,10.8,20,8.05,70,1
1014.3,3.41,15.5,10.8,20,8.82,211,1
1014.3,3.41,15.5,10.8,20,14.49,301,1
1014.3,3.41,15.5,10.8,20,24.63,192,3
1014.3,3.41,15.5,10.8,20,6.2,169,1
1014.3,3.41,15.5,10.8,20,19.46,352,3
1014.3,3.23,21.5,15.8,28.7,10.93,321,1
1014.3,3.23,21.5,15.8,28.7,5.43,249,1
1014.3,3.23,21.5,15.8,28.7,16.63,200,3
1014.3,3.23,21.5,15.8,28.7,7.5,350,1
1014.3,3.23,21.5,15.8,28.7,4.62,252,1
1014.3,3.23,21.5,15.8,28.7,11.09,112,1
1014.3,3.23,21.5,15.8,28.7,4.8,308,1
1014.3,3.23,21.5,15.8,28.7,10.11,148,1
1014.3,3.23,21.5,15.8,28.7,4.81,206,1
1014.3,3.23,21.5,15.8,28.7,21.56,338,3
1014.3,3.23,21.5,15.8,28.7,25.76,319,3
1014.3,3.23,21.5,15.8,28.7,9.56,287,1
1014.3,3.23,21.5,15.8,28.7,11.58,303,1
1014.3,3.23,21.5,15.8,28.7,7.7,0,1
1014.3,3.23,21.5,15.8,28.7,1.61,100,1
1014.3,3.23,21.5,15.8,28.7,4.83,90,1
1014.3,3.23,21.5,15.8,28.7,14.49,290,1
1014.3,3.23,21.5,15.8,28.7,14.49,150,1
1014.3,3.23,21.5,15.8,28.7,12.88,10,1
1014.3,3.23,21.5,15.8,28.7,13.85,64,1
1014.3,3.23,21.5,15.8,28.7,8.05,330,1
1014.3,3.23,21.5,15.8,28.7,11.27,150,1
1014.3,3.23,21.5,15.8,28.7,11.27,130,1
1014.3,3.23,21.5,15.8,28.7,28.98,300,3
1014.3,3.23,21.5,15.8,28.7,12.88,310,1
1014.3,3.23,21.5,15.8,28.7,9.66,280,1
1014.3,3.23,21.5,15.8,28.7,3.22,250,1
1014.3,3.23,21.5,15.8,28.7,6.44,260,1
1014.3,3.23,21.5,15.8,28.7,11.27,340,1
1014.3,3.23,21.5,15.8,28.7,14.49,350,1
1014.3,3.23,21.5,15.8,28.7,11.27,10,1
1014.3,3.23,21.5,15.8,28.7,16.1,30,3
1014.3,3.23,21.5,15.8,28.7,9.66,240,1
1014.3,3.23,21.5,15.8,28.7,11.27,170,1
1014.3,3.23,21.5,15.8,28.7,6.44,140,1
1014.3,3.23,21.5,15.8,28.7,14.49,240,1
1014.3,3.23,21.5,15.8,28.7,28.98,20,3
1014.3,3.23,21.5,15.8,28.7,8.05,60,1
1014.3,3.23,21.5,15.8,28.7,8.05,150,1
1014.3,3.23,21.5,15.8,28.7,8.05,130,1
1014.3,3.23,21.5,15.8,28.7,14.49,330,1
1014.3,3.23,21.5,15.8,28.7,12.88,330,1
1014.3,3.23,21.5,15.8,28.7,3.22,220,1
1014.3,3.23,21.5,15.8,28.7,0,0,1
1014.3,3.23,21.5,15.8,28.7,11.27,340,1
1014.3,3.23,21.5,15.8,28.7,6.44,20,1
1014.3,3.23,21.5,15.8,28.7,16.1,90,3
1014.3,3.23,21.5,15.8,28.7,14.49,150,1
1014.3,3.23,21.5,15.8,28.7,9.66,120,1
1014.3,3.23,21.5,15.8,28.7,0,0,1
1014.3,3.23,21.5,15.8,28.7,9.45,61,1
1014.3,3.23,21.5,15.8,28.7,0.72,310,1
1014.3,3.23,21.5,15.8,28.7,1.26,26,1
1014.3,3.23,21.5,15.8,28.7,16,270,3
1014.3,3.23,21.5,15.8,28.7,9.19,311,1
1014.3,3.23,21.5,15.8,28.7,7.37,149,1
1014.3,3.23,21.5,15.8,28.7,9.29,262,1
1014.3,3.23,21.5,15.8,28.7,17.16,250,3
1014.3,3.23,21.5,15.8,28.7,0,0,1
1014.3,3.23,21.5,15.8,28.7,15.67,9,3
1014.3,3.23,21.5,15.8,28.7,17.71,350,3
1014.3,3.23,21.5,15.8,28.7,9.66,180,1
1014.3,3.23,21.5,15.8,28.7,7.82,297,1
1014.3,3.23,21.5,15.8,28.7,0,0,1
1014.3,3.23,21.5,15.8,28.7,9.66,50,1
1014.3,3.23,21.5,15.8,28.7,4.83,270,1
1014.3,3.23,21.5,15.8,28.7,9.66,290,1
1014.3,3.23,21.5,15.8,28.7,6.26,205,1
1014.3,3.23,21.5,15.8,28.7,3.16,188,1
1014.3,3.23,21.5,15.8,28.7,21.88,160,3
1014.3,3.23,21.5,15.8,28.7,10.38,282,1
1014.3,3.23,21.5,15.8,28.7,6.25,209,1
1014.3,3.23,21.5,15.8,28.7,6.42,280,1
1014.3,3.23,21.5,15.8,28.7,3.51,257,1
1014.3,3.23,21.5,15.8,28.7,16.45,10,3
1014.3,3.23,21.5,15.8,28.7,3.59,260,1
1014.3,3.23,21.5,15.8,28.7,11.53,160,1
1014.3,3.23,21.5,15.8,28.7,3.25,19,1
1014.3,3.23,21.5,15.8,28.7,19.13,8,3
1014.3,3.23,21.5,15.8,28.7,7.36,160,1
1014.3,3.23,21.5,15.8,28.7,3.22,300,1
1014.3,3.23,21.5,15.8,28.7,13.94,222,1
1014.3,3.23,21.5,15.8,28.7,7.44,83,1
1014.3,3.23,21.5,15.8,28.7,10.08,280,1
1014.3,3.23,21.5,15.8,28.7,15.34,350,3
1014.3,3.23,21.5,15.8,28.7,8.05,70,1
1014.3,3.23,21.5,15.8,28.7,8.82,211,1
1014.3,3.23,21.5,15.8,28.7,14.49,301,1
1014.3,3.23,21.5,15.8,28.7,24.63,192,3
1014.3,3.23,21.5,15.8,28.7,6.2,169,1
1014.3,3.23,21.5,15.8,28.7,19.46,352,3
1014.3,0.5,-0.2,-3.1,3.7,10.93,321,1
1014.3,0.5,-0.2,-3.1,3.7,5.43,249,1
1014.3,0.5,-0.2,-3.1,3.7,16.63,200,3
1014.3,0.5,-0.2,-3.1,3.7,7.5,350,1
1014.3,0.5,-0.2,-3.1,3.7,4.62,252,1
1014.3,0.5,-0.2,-3.1,3.7,11.09,112,1
1014.3,0.5,-0.2,-3.1,3.7,4.8,308,1
1014.3,0.5,-0.2,-3.1,3.7,10.11,148,1
1014.3,0.5,-0.2,-3.1,3.7,4.81,206,1
1014.3,0.5,-0.2,-3.1,3.7,21.56,338,3
1014.3,0.5,-0.2,-3.1,3.7,25.76,319,3
1014.3,0.5,-0.2,-3.1,3.7,9.56,287,1
1014.3,0.5,-0.2,-3.1,3.7,11.58,303,1
1014.3,0.5,-0.2,-3.1,3.7,7.7,0,1
1014.3,0.5,-0.2,-3.1,3.7,1.61,100,1
1014.3,0.5,-0.2,-3.1,3.7,4.83,90,1
1014.3,0.5,-0.2,-3.1,3.7,14.49,290,1
1014.3,0.5,-0.2,-3.1,3.7,14.49,150,1
1014.3,0.5,-0.2,-3.1,3.7,12.88,10,1
1014.3,0.5,-0.2,-3.1,3.7,13.85,64,1
1014.3,0.5,-0.2,-3.1,3.7,8.05,330,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,150,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,130,1
1014.3,0.5,-0.2,-3.1,3.7,28.98,300,3
1014.3,0.5,-0.2,-3.1,3.7,12.88,310,1
1014.3,0.5,-0.2,-3.1,3.7,9.66,280,1
1014.3,0.5,-0.2,-3.1,3.7,3.22,250,1
1014.3,0.5,-0.2,-3.1,3.7,6.44,260,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,340,1
1014.3,0.5,-0.2,-3.1,3.7,14.49,350,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,10,1
1014.3,0.5,-0.2,-3.1,3.7,16.1,30,3
1014.3,0.5,-0.2,-3.1,3.7,9.66,240,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,170,1
1014.3,0.5,-0.2,-3.1,3.7,6.44,140,1
1014.3,0.5,-0.2,-3.1,3.7,14.49,240,1
1014.3,0.5,-0.2,-3.1,3.7,28.98,20,3
1014.3,0.5,-0.2,-3.1,3.7,8.05,60,1
1014.3,0.5,-0.2,-3.1,3.7,8.05,150,1
1014.3,0.5,-0.2,-3.1,3.7,8.05,130,1
1014.3,0.5,-0.2,-3.1,3.7,14.49,330,1
1014.3,0.5,-0.2,-3.1,3.7,12.88,330,1
1014.3,0.5,-0.2,-3.1,3.7,3.22,220,1
1014.3,0.5,-0.2,-3.1,3.7,0,0,1
1014.3,0.5,-0.2,-3.1,3.7,11.27,340,1
1014.3,0.5,-0.2,-3.1,3.7,6.44,20,1
1014.3,0.5,-0.2,-3.1,3.7,16.1,90,3
1014.3,0.5,-0.2,-3.1,3.7,14.49,150,1
1014.3,0.5,-0.2,-3.1,3.7,9.66,120,1
1014.3,0.5,-0.2,-3.1,3.7,0,0,1
1014.3,0.5,-0.2,-3.1,3.7,9.45,61,1
1014.3,0.5,-0.2,-3.1,3.7,0.72,310,1
1014.3,0.5,-0.2,-3.1,3.7,1.26,26,1
1014.3,0.5,-0.2,-3.1,3.7,16,270,3
1014.3,0.5,-0.2,-3.1,3.7,9.19,311,1
1014.3,0.5,-0.2,-3.1,3.7,7.37,149,1
1014.3,0.5,-0.2,-3.1,3.7,9.29,262,1
1014.3,0.5,-0.2,-3.1,3.7,17.16,250,3
1014.3,0.5,-0.2,-3.1,3.7,0,0,1
1014.3,0.5,-0.2,-3.1,3.7,15.67,9,3
1014.3,0.5,-0.2,-3.1,3.7,17.71,350,3
1014.3,0.5,-0.2,-3.1,3.7,9.66,180,1
1014.3,0.5,-0.2,-3.1,3.7,7.82,297,1
1014.3,0.5,-0.2,-3.1,3.7,0,0,1
1014.3,0.5,-0.2,-3.1,3.7,9.66,50,1
1014.3,0.5,-0.2,-3.1,3.7,4.83,270,1
1014.3,0.5,-0.2,-3.1,3.7,9.66,290,1
1014.3,0.5,-0.2,-3.1,3.7,6.26,205,1
1014.3,0.5,-0.2,-3.1,3.7,3.16,188,1
1014.3,0.5,-0.2,-3.1,3.7,21.88,160,3
1014.3,0.5,-0.2,-3.1,3.7,10.38,282,1
1014.3,0.5,-0.2,-3.1,3.7,6.25,209,1
1014.3,0.5,-0.2,-3.1,3.7,6.42,280,1
1014.3,0.5,-0.2,-3.1,3.7,3.51,257,1
